adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/63pni1oSA1wmOfFD7PQE054aGNU.jpg,"[18, 35]",542714,en,Sometimes Always Never,"Alan is a stylish tailor with moves as sharp as his suits. He has spent years searching tirelessly for his missing son Michael who stormed out over a game of Scrabble. With a body to identify and his family torn apart, Alan must repair the relationship with his youngest son and solve the mystery of an online player who he thinks could be Michael, so he can finally move on and reunite his family.",10.27,/KFe1Jju1rQ6zDvEb5MYFUADeh1.jpg,2019-03-14,Sometimes Always Never,False,6.4,60
False,/mhodlc2OSzkcbfKpVMVuwBCJ6nG.jpg,"[10749, 10770, 35]",604922,en,Made for You with Love,"The owner of a secondhand wedding dress business breathes new life into used dresses, making dreams come true for brides unable to afford pricey gowns. But when she meets the perfect guy, she's afraid to give her own heart a second chance at love.",10.256,/mDSI97DLd15EQuPSAryGz0e1Q0R.jpg,2019-05-25,Made for You with Love,False,6.5,31
False,/nzMnERGaR0zYQXkN95Occx6LInR.jpg,"[35, 80]",546596,ko,카센타,"A couple running a roadside garage has their livelihood threatened by trucks going in and out of a nearby construction site. When they learn that metal scraps from the trucks are flattening tires, they start to scatter scraps and make money from changing tires.",10.167,/fRgYy3NhGYFkICXeTJzuidPxN6a.jpg,2019-11-27,Nailed,False,6.4,6
False,/bffxv4SSJefy3CdgSqVTlWbRiOt.jpg,[35],584962,en,Between Two Ferns: The Movie,"Galifianakis dreamed of becoming a star. But when Will Ferrell discovered his public access TV show, 'Between Two Ferns' and uploaded it to Funny or Die, Zach became a viral laughing stock. Now Zach and his crew are taking a road trip to complete a series of high-profile celebrity interviews and restore his reputation.",10.159,/cHxc8v1GkzdjjhF2qnpG6wdXrOT.jpg,2019-09-20,Between Two Ferns: The Movie,False,5.979,851
False,/15w69mRh7r6XTWF4ipIB59eoG6r.jpg,"[10749, 35, 18]",503129,hi,Student of the Year 2,"A student must overcome bullies and hardships, both academic and romantic, in order to win his college's coveted Student of the Year trophy.",10.159,/78EMPsM8bu9R3jcxgBUUAQoVgI.jpg,2019-05-10,Student of the Year 2,False,4.657,67
False,/jxk1Xsk3qEtscMt2mDAVdZslXWK.jpg,"[35, 18]",595975,fr,La Belle Époque,"Victor, a disillusioned 60-something whose marriage is on the rocks, opts to relive the week of his life when, 40 years earlier, he met his true love through a company that allows customers to return to the time period of their choosing.",10.146,/eHojoVxYRyqGABgoiTYyfkYqTra.jpg,2019-11-06,La Belle Époque,False,7.378,985
False,/1CDdClx0DGembBYjRWFH7HB2uff.jpg,"[10751, 16, 35, 878, 10770]",472983,en,Invader Zim: Enter the Florpus,"ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.",10.083,/waaPtmhVFgieG021OwoEPTkbltI.jpg,2019-08-16,Invader Zim: Enter the Florpus,False,7.346,231
False,/ckua46umZXWHqZz9PCa9Ms1nJlo.jpg,[35],555790,es,Como si Fuera la Primera Vez,A man falls in love with a girl who has short-term memory loss.,10.035,/5ir6qRvE54mrCkToyIqoxyOPKAq.jpg,2019-08-30,As If It Were the First Time,False,6.8,187
False,/gVYQRoL9YGEKt6Oueet5znqpRID.jpg,"[27, 35]",607383,en,AquaSlash,"Thrills, Chills and Screwball-Comedy meet Tiny Bikinis and G o R y  dismemberment in this Chlorine & Blood drenched Murder-Mystery.",10.002,/vb3ux1clny29nY9CtGnIbTrliHN.jpg,2019-07-29,AquaSlash,False,4.149,164
False,/ivKorzMwX7ZEWtJozRn6Q3VgZgO.jpg,"[16, 35, 12, 10751]",580600,fr,"Terra Willy, planète inconnue","Upon the destruction of their ship, Willy is separated from his parents. He lands on a wild and unexplored planet and with the help of Buck, a survival robot, he will have to hold until the arrival of a rescue mission.",9.976,/vwqEIL5SrsZFVvileNe9LuHbJy7.jpg,2019-04-03,Astro Kid,False,7.156,189
False,/koiGz0q1Ept2r1NB6BkwBH6s2QO.jpg,"[35, 12, 27]",582732,hr,Posljednji Srbin u Hrvatskoj,"Croatia, seven years after bankruptcy. There is a fight going on in the world - water has become more precious than oil. In order to get hold of it, the powerful are ready to start wars, conquer, destroy, and even plant a zombie-virus. Mico, a bon viveur from Zagreb, whose daily routine includes massage parlours, restaurants and cinemas, where he watches a movie series featuring his favorite actress Franka Anic, is caught completely off guard by the zombie-epidemics. Nevertheless, he boldly embarks on an Odyssey accompanied by his movie heroine, with one highly unattainable, goal: to survive.",9.969,/fmtObslYunXEr0wffiCHDKsm49P.jpg,2019-02-28,The Last Serb in Croatia,False,5.2,19
False,/pz81SGRPxUI3OINfpf7XIdwEJgI.jpg,"[16, 28, 14, 35]",570269,ja,劇場版 トリニティセブン -天空図書館と真紅の魔王-,"The series focuses on the adventures of Arata Kasuga, a high school student, who is targeted by Lilith, a teacher at a mystical school. Given three choices in an effort to help save the breakdown phenomenon of the world by evil forces and while attempting to solve the mystery of his beloved cousin and childhood friend, Hijiri, who disappeared to a difference space.",9.95,/vh4f6N3VdgzmYnRK3VctwBZWdv9.jpg,2019-03-29,Trinity Seven: Heaven's Library & Crimson Lord,False,7.8,51
False,/wZyqAWKxhoE6BBsBzgzplF8EwEn.jpg,"[10751, 35, 18, 28]",613853,te,వెంకీ మామా,"When his sister and her husband die in a car accident, a rice-mill owner decides to raise his nephew as his own child. They become inseparable over the course of time, but there are evil forces at work that are trying to separate them.",9.942,/jVDv4VWaKdfXiI89fMnNtZI2r3x.jpg,2019-12-13,Venky Mama,False,3.9,10
False,/6ZOV4JihVBE2PFfmWgaak4a4WuY.jpg,"[35, 10749]",640793,ko,너의 여자친구,"One day, during a university festival where people are often known to find a partner, the 3 incredibly single members of the robot club decide to attend. There the sloppy and timid Hwi-so meets a very aggressive girl by the name of Hye-jin. His romantic advances, which he learned through reading books and watching YouTube, finally wake up to make their move. But will two finally become one this fall?",9.767,/p6V1GlUpH1hlICJf2wdAPwOtmzi.jpg,2019-12-04,My Bossy Girl,False,5.5,13
False,/8i8ml0LRdFT6LSaTMUG3gLzJfEq.jpg,"[35, 18, 10749]",575351,ml,കുമ്പളങ്ങി നൈറ്റ്‌സ്,"Four brothers living in the fishing hamlet of Kumbalangi share a love-hate relationship with each other. Their relationship progresses to another level when Saji, Boney and Franky decide to help Bobby stand by his love.",9.753,/lJ3RvIirE2C7gdBKvPRaoQ3iCo2.jpg,2019-02-07,Kumbalangi Nights,False,8.053,95
False,/gEeM0ya0UDkdn7EgP5ivabZ754v.jpg,"[27, 35]",608654,en,The Banana Splits Movie,"A boy named Harley and his family attend a taping of The Banana Splits TV show, which is supposed to be a fun-filled birthday for young Harley and business as usual for Rebecca, the producer of the series. But things take an unexpected turn - and the body count quickly rises. Can Harley, his mom and their new pals safely escape?",9.559,/vG9FY2wHVwOOQfqNlUt2LbRzRNl.jpg,2019-09-04,The Banana Splits Movie,False,6.555,237
False,/gTNCO9iTeOq9m4pyUZwNoMCvdGf.jpg,"[35, 80, 18]",565383,en,The Death of Dick Long,"Dick died last night, and Zeke and Earl don’t want anybody finding out how. That’s too bad though, cause news travels fast in small-town Alabama.",9.548,/vURitOcmtcH8Dr1bWryTvfkeyJX.jpg,2019-09-27,The Death of Dick Long,False,6.119,143
False,/2N391Zp3MwPrpTCp2hdo2zQyzqw.jpg,"[27, 35]",449684,fr,Girls with Balls,"All girls volley ball team The Falcons end up stranded in the middle of nowhere after their mini-van breaks down. Little do they know they landed in degenerate hunters' territory and the hunt is on. Thus begins a very long night where they must run for their lives and test their team spirit. But the girls are more resourceful than it appears. In the heart of the forest, the tables are about to turn between hunter and hunted...",9.542,/hnJ8H5DvwHG5jktB9CA0n6rmYxs.jpg,2019-07-26,Girls with Balls,False,4.192,234
False,/lFLwxSd9JReOBBxoUwQFBANcyIl.jpg,"[18, 10402, 36, 35]",327331,en,The Dirt,The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom.,9.501,/xGY5rr8441ib0lT9mtHZn7e8Aay.jpg,2019-03-22,The Dirt,False,7.5,1200
False,/bUxoCldj0V9Y2bgQuUSFbSjKEWw.jpg,"[35, 27]",582883,fr,Le Daim,"A man's obsession with owning the designer deerskin jacket of his dreams leads him to turn his back on his humdrum life in the suburbs, blow his life savings, and even turn him to crime.",9.489,/r5O84lMJRMQStl8GGJzAgkkdqP0.jpg,2019-06-19,Deerskin,False,6.455,704
False,/2k8vryZjN3qSxzMgUkkM0MmZQo3.jpg,[35],369560,en,Drunk Parents,Two drunk parents attempt to hide their ever increasing financial difficulties from their daughter and social circle through elaborate neighborhood schemes.,9.482,/AbcqkOVT4KrWWhoT18FzZZ73Puk.jpg,2019-02-08,Drunk Parents,False,4.574,243
False,/w0zPXwm069wZgiTzhjkiwFFRXFm.jpg,"[35, 18]",582206,fr,Le Meilleur reste à venir,"Following a huge misunderstanding, two friends always decide to tackle everything to make up for lost time.",9.442,/mSAJYJbPqrmJP5eucSHtRvymMXw.jpg,2019-12-04,The Best Is Yet to Come,False,6.825,291
False,/2ycAZWELqHygeqivCLuqNQsYPSP.jpg,"[18, 35, 36]",528888,en,Dolemite Is My Name,"The story of Rudy Ray Moore, who created the iconic big screen pimp character Dolemite in the 1970s.",9.308,/uoAqJg7ZSmftnBGOkupU1ySZQU0.jpg,2019-10-04,Dolemite Is My Name,False,7.003,1149
False,/9LyPD0Kk0xfEcT8iydKDm2xYyGS.jpg,"[18, 35]",587301,fr,La Vie scolaire,"In one of the poorest areas of Paris, a school counselor devotes herself to working with disadvantaged students, while facing challenges of her own.",9.25,/m0EmaEJmB02iIBA1YWQZGYVLBjA.jpg,2019-08-28,School Life,False,6.9,770
False,/k18DGK5laMQJ8i79YnR509IzuKN.jpg,"[10402, 35, 18]",482981,en,Wild Rose,"A young Scottish singer, Rose-Lynn Harlan, dreams of making it as a country artist in Nashville after being released from prison.",9.198,/79THplH9WM7y3gRPYM4dcC0IRPw.jpg,2019-04-12,Wild Rose,False,6.808,317
False,/68I3UBIXgcCpXXEimkvnMQZFKGa.jpg,[35],440762,en,Jay and Silent Bob Reboot,Jay and Silent Bob embark on a cross-country mission to stop Hollywood from rebooting a film based on their comic book characters Bluntman and Chronic.,9.161,/3hLTjzInrHgbcaedjnWNEPOinDi.jpg,2019-10-15,Jay and Silent Bob Reboot,False,5.671,520
False,/gNrMF4izRBaaWb5vSyq5e0WOYV1.jpg,"[35, 27, 18]",572151,ko,기묘한 가족,"When a pharmaceutical company's illegal experiments inadvertently create a zombie, the strange Park family finds it and tries to profit from it.",9.14,/62WZ0RkSwTakEf0fPEy4ai5VXlX.jpg,2019-02-13,Zombie for Sale,False,6.638,69
False,/nFY7pUIWPUVLQy8hnw70GmdTWGn.jpg,"[18, 35]",543636,fr,Tout ce qu'il me reste de la révolution,"Angela was 8 years old when the first McDonald's opened in East Berlin - Since then, she has been fighting against the curse of her generation: to be born ""too late"" at a time of global political depression. Coming from a family of activists, her sister chose the world of business and her mother abandoned overnight her political struggle to move alone to the countryside.",9.076,/rQz3uz5Xe9uLO6GvGfSabB9kdj6.jpg,2019-02-06,Whatever Happened to My Revolution,False,6.283,46
False,/ld3bBHoKINhXHjABn5yEJVSBOpF.jpg,"[80, 18, 35]",517909,en,The Laundromat,"When her idyllic vacation takes an unthinkable turn, Ellen Martin begins investigating a fake insurance policy, only to find herself down a rabbit hole of questionable dealings that can be linked to a Panama City law firm and its vested interest in helping the world's wealthiest citizens amass larger fortunes.",9.059,/hwNMJgbiUUvPCxsnADjbV9ysM5j.jpg,2019-09-27,The Laundromat,False,6.0,1190
False,/bUwwofZUjJ50WFYo2CisXgUadUt.jpg,"[35, 18, 10749]",537734,en,The Weekend,A comedian goes away for the weekend with an ex-boyfriend and his new girlfriend.,9.022,/6IJ9UcJjUjMW6UOvQ99MllDZhoN.jpg,2019-09-13,The Weekend,False,6.1,12
False,/vOu4QpjxH5VuNuuFaZgLi4CkgOn.jpg,"[27, 35, 9648]",548064,en,You Might Be the Killer,"Counselors are being killed off at summer camp, and Sam is stuck in the middle of it. Instead of contacting the cops, he calls his friend and slasher-film expert Chuck to discuss his options.",9.003,/gXsEtbNmY2hLQg49T3GvOLKdVyE.jpg,2019-05-21,You Might Be the Killer,False,5.859,160
False,/9kUagP3B5Z0wnTeljdJbrmHCBke.jpg,"[10751, 35, 14]",454467,en,Noelle,"Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.",8.954,/2zHGNWo4vrAzB5ZqQC0e3p4A2lp.jpg,2019-11-12,Noelle,False,6.609,631
False,/xxA5AJBxgi1EPq9GO6cZtryAn1q.jpg,"[80, 28, 35]",597094,ja,初恋,"Set over one night in Tokyo, we follow Leo, a young boxer down on his luck as he meets his ‘first love’ Monica, a call-girl and an addict but still innocent. But, little does Leo know, Monica is unwittingly caught up in a drug-smuggling scheme, and the two are pursued through the night by a corrupt cop, a yakuza, his nemesis, and a female assassin sent by the Chinese Triads. All their fates intertwine in spectacular Miike style, at his most fun and anarchic.",8.94,/vUt2cKOVPUwXJr07TiCqJuTysfD.jpg,2019-05-31,First Love,False,6.684,294
False,/doIPeWBY6NYFheKGv6jJ8bV7bez.jpg,[35],441384,en,The Beach Bum,"An irreverent comedy about the misadventures of Moondog, a rebellious stoner and lovable rogue who lives large.",8.892,/iXMxdC7T0t3dxislnUNybcvJmAH.jpg,2019-03-21,The Beach Bum,False,5.656,489
False,/duaRjNWKR3QjZOaWhHKxk9ZDIz3.jpg,"[35, 10770]",625128,en,Bill Burr: Paper Tiger,"Comedian Bill Burr talks male feminists, outrage culture, robot sex, and cultural appropriation in this standup comedy special shot in London.",8.878,/zho1ypBSxia3bHCSeB4Znpzh7nM.jpg,2019-09-10,Bill Burr: Paper Tiger,False,7.422,174
False,/zCAb4opafbOHgBx6n9Pv3OQpwD3.jpg,"[35, 18]",586333,es,¿A quién te llevarías a una isla desierta?,"On their last night together, four longtime flatmates' lives are suddenly upended when a secret is revealed during the course of an evening celebration.",8.873,/19yUi8HkQbyKLjdt9ab2U9ZUFmk.jpg,2019-03-22,Who Would You Take to a Deserted Island?,False,5.1,368
False,/sreACNpiCB8SxGVINQR5mY3Y4tp.jpg,"[16, 10751, 28, 35]",602307,en,LEGO DC Batman: Family Matters,"Suspicion is on high after Batman, Batgirl, Robin and other DC superheroes receive mysterious invitations. However, family values must remain strong when Batman and his team encounter the villainous Red Hood, who is obsessed with destroying the Bat-family and all of Gotham City.",8.871,/rA5bdwbzEAKfvjHRzza6Q3r0otq.jpg,2019-07-21,LEGO DC Batman: Family Matters,False,6.73,139
False,/oYBs3toQC1Gf3JhX13bQ4tU22YP.jpg,"[10751, 28, 12, 35, 10770]",520720,en,Kim Possible,"Everyday teen hero Kim Possible and her best friend Ron Stoppable embark on their freshman year of high school, all while saving the world from evil villains. While Kim and Ron have always been one step ahead of their opponents, navigating the social hierarchy of high school is more challenging than the action-hero ever imagined. With Drakken and Shego lurking in the wings, Kim must rely on her family and Team Possible—Ron, tech-genius Wade, new friend Athena, and Rufus, a Naked mole-rat.",8.806,/t37Xa74GFO1R3kebocqSV4hFrPO.jpg,2019-02-15,Kim Possible,False,5.522,255
False,/wHgqMz1qDgvPFEmsCyQbnM4E3nd.jpg,"[878, 27, 35, 28]",543593,pt,Mutant Blast,"Maria, a fearless soldier, and TS-347, a man with superhuman strength, are being pursued by a military cell responsible for scientific experiments that have resulted in a zombie apocalypse. On the way, they will meet Pedro, a man with few ambitions and a great hangover. Together, they will try to escape to a safe place, but complications will cross their paths in the form of a nuclear bomb.",8.795,/7U3j5WJbABwR2aPz4WQ8u3hB1SQ.jpg,2019-10-24,Mutant Blast,False,6.3,13
False,/4lWr2j3ZSEe8qlt3W3ma8TiiMQB.jpg,"[10751, 35, 14]",531219,en,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",92.508,/ht6EfsM5hrsUPSR4ReJQFDVU71F.jpg,2020-10-26,Roald Dahl's The Witches,False,6.377,2775
False,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,"[10751, 16, 14, 12, 35]",400160,en,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",75.925,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,2020-08-14,The SpongeBob Movie: Sponge on the Run,False,7.5,2828
False,/diFNHa3SXaGSSFovGatNWxLz2tn.jpg,"[28, 878, 35, 10751]",454626,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",67.2,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,Sonic the Hedgehog,False,7.32,9415
False,/ytTQoYkdpsgtfDWrNFCei8Mfbxu.jpg,"[16, 10751, 12, 14, 35]",529203,en,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",49.441,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,2020-11-25,The Croods: A New Age,False,7.485,3790
False,/rQaHA74pevnGsxcKGaoZVGWe9TC.jpg,"[16, 10751, 35, 14]",508442,en,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",41.25,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,2020-12-25,Soul,False,8.126,10332
False,/75ooojtgiKYm5LcCczbCexioZze.jpg,[35],660982,en,American Pie Presents: Girls' Rules,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",41.184,/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,2020-10-06,American Pie Presents: Girls' Rules,False,6.1,606
False,/i029nsMandwS8XjF2zbzACvzXWz.jpg,"[16, 35, 18]",532323,ja,劇場版 SHIROBAKO,"Four years after the events of SHIROBAKO the series, Musashino Animation has gone through unprecedented changes and things are looking bleak for the studio. One day, Aoi Miyamori is offered a role managing a new theatrical animation project. With only a few months left before the deadline, can MusAni complete the project in its current state? It’s up to Aoi to work alongside both familiar faces and new to finish the project in time!",37.993,/klW9il9TNmyCDYg3p7ZGgMSsc22.jpg,2020-02-29,SHIROBAKO The Movie,False,7.2,17
False,/tintsaQ0WLzZsTMkTiqtMB3rfc8.jpg,"[28, 80, 35]",522627,en,The Gentlemen,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",36.116,/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,2020-01-01,The Gentlemen,False,7.677,5715
False,/dMDHMYAokHfdZwZtYUVs4Fu8nnq.jpg,"[14, 12, 35]",589754,ru,Последний богатырь: Корень зла,"Peace and tranquility have set in Belogorie. The evil was defeated and Ivan is now enjoying his well-deserved fame. He is surrounded by his family, friends and small wonders from the modern world that help him lead a comfortable life. Luckily, he has his Magic Sword to cut a gap between the worlds to get some supplies quite regularly. But when an ancient evil rises and the existence of the magic world is put to danger, Ivan has to team up with his old friends and his new rivals. They will set out on a long journey beyond the known world to find a way to defeat the enemies and to return peace to Belogorie.",34.866,/5VJSIAhSn4qUsg5nOj4MhQhF5wQ.jpg,2020-12-24,The Last Warrior: Root of Evil,False,6.836,168
False,/gEHaR0RgSWgPSIXQG6uQekImhK2.jpg,"[35, 10749]",759923,th,พร้อมรุก ยัยตุ๊กตาซ้อมรัก,"The story of chaos both body and mind occurs when Brick receives a package of mystery that is inside Anna Sex Doll AI system that Able to develop themselves as human beings Brick had to try sex with Anna to test its functionality. Otherwise, he will owe $ 50 million from his father's loan to invest in making sex dolls. Everything seems to be going well. But stuck that he is still a virgin and is afraid of women! What will the bricks do next? When he is the only one who will be able to touch her",33.009,/cyVyrXq5dRAtdF06iQhi2vkkyYE.jpg,2020-10-30,My Sex Doll Bodyguard,False,7.8,13
False,/y6FYAhaeFMj9Lsk8OdF2NeWQkbd.jpg,"[10751, 28, 14, 35]",615677,en,We Can Be Heroes,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",32.878,/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg,2020-12-25,We Can Be Heroes,False,6.034,760
False,/hbrXbVoE0NuA1ORoSGGYNASagrl.jpg,[35],740985,en,Borat Subsequent Moviefilm,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",32.32,/3L1Ml5RWjFVfVq3rQENvgFymT0U.jpg,2020-10-23,Borat Subsequent Moviefilm,False,6.456,2492
False,/jMO1icztaUUEUApdAQx0cZOt7b8.jpg,"[35, 10402]",531454,en,Eurovision Song Contest: The Story of Fire Saga,"Two small-town singers chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",32.085,/9zrbgYyFvwH8sy5mv9eT25xsAzL.jpg,2020-06-26,Eurovision Song Contest: The Story of Fire Saga,False,6.438,1397
False,/wO5QSWZPBT71gMLvrRex0bVc0V9.jpg,"[35, 10749]",583083,en,The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",31.261,/mb7wQv0adK3kjOUr9n93mANHhPJ.jpg,2020-07-24,The Kissing Booth 2,False,7.648,4958
False,/n5GGpjVlPRDPQuhWegt7NKCWRV0.jpg,"[35, 10751]",668742,es,Padre no hay más que uno 2: la llegada de la suegra,The success of the Conchy virtual assistant (which was developed by Javier) has earned him a favorable spot in the parents chat room - until something unexpected ruins it all.,30.83,/rwPb2AfNzQXjb8sUM6mCzMvN5T3.jpg,2020-07-29,Father There Is Only One 2,False,7.536,535
False,/llMc0bO5G8jpkMqqcLNy7Y8LYBf.jpg,"[80, 18, 35]",541305,en,Kajillionaire,"Two con artists have spent 26 years training their only daughter to swindle, scam and steal at every turn. During a desperate and hastily conceived heist, they charm a stranger into joining them, only to have their entire world turned upside down.",30.337,/fkqJJDb4u9rEyJu8Jm8H1P2mux4.jpg,2020-09-25,Kajillionaire,False,6.291,446
False,/txaC2mhUhW0H0r31N6KzRTaz1rL.jpg,"[10749, 35]",565426,en,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,29.773,/maib5VlmEqp5xlN8lptnBSftp2o.jpg,2020-02-03,To All the Boys: P.S. I Still Love You,False,6.847,2510
False,/vLI1uQuvk3lUnTWER0bJ9RSRnKM.jpg,"[35, 18]",547012,en,Buffaloed,"Set in the underworld of debt-collecting, homegrown hustler Peg Dahl will do anything to escape Buffalo, NY.",29.723,/h37VMJAm4EhKC3k6I6K20VHaSQe.jpg,2020-02-14,Buffaloed,False,6.706,228
False,/lA5fOBqTOQBQ1s9lEYYPmNXoYLi.jpg,"[35, 28, 12]",590223,en,Love and Monsters,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",28.833,/718NnyxyQuBQcGWt9sdelA1Zc3h.jpg,2020-10-16,Love and Monsters,False,7.311,3975
False,/ybGEvB6725PkVuUfEo2txLGRwTj.jpg,"[10751, 16, 35, 14, 12, 10402]",446893,en,Trolls World Tour,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",28.04,/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg,2020-03-11,Trolls World Tour,False,7.3,2119
False,/d7JUXVvjvVCXWs1mlpyO5ESdWdT.jpg,"[35, 10749, 878]",587792,en,Palm Springs,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",27.099,/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg,2020-07-10,Palm Springs,False,7.331,3038
False,/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,"[10751, 16, 12, 35, 14]",508439,en,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",26.262,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,2020-02-29,Onward,False,7.7,6068
False,/pO1SnM5a1fEsYrFaVZW78Wb0zRJ.jpg,"[16, 12, 10751, 35, 10770]",677638,en,We Bare Bears: The Movie,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.",25.955,/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg,2020-06-30,We Bare Bears: The Movie,False,7.8,805
False,/fX8e94MEWSuTJExndVYxKsmA4Hw.jpg,"[35, 53, 28, 12]",604822,zh,急先锋,Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.,22.965,/mKvw1Ic9enfFlCPBNJGiejRPMUO.jpg,2020-09-30,Vanguard,False,6.351,533
False,/2DwSRqFuqZoGqbJVkuAFsulYVQA.jpg,[35],539617,en,Big Time Adolescence,"A seemingly bright and mostly innocent 16-year-old named Mo attempts to navigate high school under the guidance of his best friend Zeke, an unmotivated-yet-charismatic college dropout. Although Zeke genuinely cares about Mo, things start to go awry as he teaches Mo nontraditional life lessons in drug dealing, partying, and dating. Meanwhile, Mo’s well-meaning dad tries to step in and take back the reins of his son’s upbringing.",22.63,/bFjhHlHjiWouLmJWxGMHGn1MQKX.jpg,2020-03-13,Big Time Adolescence,False,7.3,333
False,/2cbUXan4QUY1QoVnhhunJqpKR8y.jpg,"[10751, 35, 14, 12]",448119,en,Dolittle,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",22.245,/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,2020-01-02,Dolittle,False,6.606,3597
False,/naUJGskMlDg2HZ0FhsaMG5xPF2K.jpg,"[35, 27]",623491,en,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",22.126,/imy1OoT1xddt2kqw6hhc4v01e8i.jpg,2020-09-10,The Babysitter: Killer Queen,False,6.353,1607
